Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
99	0.000000	7500	-0.063125	-3415.287218
Log marginal likelihood:	-3415.287218
0	0.975187	7500	-81.570530	-81.570530
1	0.950747	7500	-80.354011	-161.924540
2	0.926679	7500	-79.160922	-241.085462
3	0.902980	7500	-77.946186	-319.031648
4	0.879648	7500	-76.743934	-395.775583
5	0.856682	7500	-75.546056	-471.321639
6	0.834079	7500	-74.349654	-545.671293
7	0.811838	7500	-73.168886	-618.840180
8	0.789957	7500	-71.969180	-690.809360
9	0.768433	7500	-70.800592	-761.609952
10	0.747266	7500	-69.635586	-831.245539
11	0.726452	7500	-68.475609	-899.721148
12	0.705989	7500	-67.306159	-967.027306
13	0.685877	7500	-66.166740	-1033.194046
14	0.666112	7500	-65.022049	-1098.216095
15	0.646693	7500	-63.877710	-1162.093805
16	0.627618	7500	-62.760745	-1224.854551
17	0.608884	7500	-61.633230	-1286.487780
18	0.590490	7500	-60.521866	-1347.009646
19	0.572433	7500	-59.409872	-1406.419518
20	0.554712	7500	-58.309259	-1464.728777
21	0.537324	7500	-57.212565	-1521.941342
22	0.520268	7500	-56.126336	-1578.067678
23	0.503540	7500	-55.045003	-1633.112681
24	0.487139	7500	-53.969329	-1687.082010
25	0.471063	7500	-52.900528	-1739.982538
26	0.455310	7500	-51.842220	-1791.824758
27	0.439877	7500	-50.790675	-1842.615433
28	0.424762	7500	-49.739734	-1892.355167
29	0.409963	7500	-48.702037	-1941.057203
30	0.395478	7500	-47.673304	-1988.730507
31	0.381305	7500	-46.650814	-2035.381321
32	0.367440	7500	-45.630696	-2081.012017
33	0.353883	7500	-44.621500	-2125.633517
34	0.340630	7500	-43.623157	-2169.256674
35	0.327680	7500	-42.626741	-2211.883415
36	0.315030	7500	-41.640940	-2253.524355
37	0.302677	7500	-40.667086	-2294.191441
38	0.290619	7500	-39.695695	-2333.887137
39	0.278855	7500	-38.734152	-2372.621289
40	0.267381	7500	-37.774693	-2410.395982
41	0.256195	7500	-36.829255	-2447.225238
42	0.245294	7500	-35.891498	-2483.116736
43	0.234677	7500	-34.959457	-2518.076193
44	0.224340	7500	-34.040033	-2552.116226
45	0.214281	7500	-33.124361	-2585.240587
46	0.204498	7500	-32.220873	-2617.461460
47	0.194988	7500	-31.323499	-2648.784959
48	0.185749	7500	-30.433068	-2679.218027
49	0.176777	7500	-29.557751	-2708.775778
50	0.168070	7500	-28.686841	-2737.462619
51	0.159626	7500	-27.817979	-2765.280598
52	0.151441	7500	-26.969493	-2792.250091
53	0.143514	7500	-26.123620	-2818.373711
54	0.135841	7500	-25.288990	-2843.662701
55	0.128420	7500	-24.463078	-2868.125779
56	0.121247	7500	-23.647328	-2891.773106
57	0.114320	7500	-22.841821	-2914.614928
58	0.107637	7500	-22.041858	-2936.656786
59	0.101193	7500	-21.254966	-2957.911752
60	0.094986	7500	-20.474732	-2978.386484
61	0.089014	7500	-19.702911	-2998.089394
62	0.083273	7500	-18.980651	-3017.070045
63	0.077760	7500	-18.195107	-3035.265153
64	0.072472	7500	-17.468854	-3052.734007
65	0.067406	7500	-16.790535	-3069.524542
66	0.062558	7500	-16.049309	-3085.573851
67	0.057926	7500	-15.514704	-3101.088555
68	0.053506	7500	-14.922218	-3116.010773
69	0.049295	7500	-14.059083	-3130.069856
70	0.045289	7500	-13.606261	-3143.676117
71	0.041485	7500	-12.939535	-3156.615652
72	0.037880	7500	-12.325396	-3168.941048
73	0.034469	7500	-11.686003	-3180.627051
74	0.031250	7500	-11.016710	-3191.643761
75	0.028218	7500	-10.415662	-3202.059423
76	0.025370	7500	-9.788415	-3211.847839
77	0.022702	7500	-9.194455	-3221.042294
78	0.020209	7500	-8.600786	-3229.643080
79	0.017889	7500	-8.015699	-3237.658780
80	0.015736	7500	-7.442458	-3245.101238
81	0.013746	7500	-6.884468	-3251.985706
82	0.011916	7500	-6.346638	-3258.332344
83	0.010240	7500	-5.819415	-3264.151759
84	0.008714	7500	-5.316279	-3269.468038
85	0.007334	7500	-4.817812	-3274.285849
86	0.006093	7500	-4.353276	-3278.639125
87	0.004988	7500	-3.884743	-3282.523868
88	0.004013	7500	-3.450386	-3285.974255
89	0.003162	7500	-3.054859	-3289.029114
90	0.002430	7500	-2.660900	-3291.690014
91	0.001810	7500	-2.325100	-3294.015113
92	0.001296	7500	-2.004455	-3296.019568
93	0.000882	7500	-1.762555	-3297.782123
94	0.000559	7500	-1.565235	-3299.347358
95	0.000320	7500	-1.318184	-3300.665542
96	0.000156	7500	-0.942755	-3301.608296
97	0.000057	7500	-0.605793	-3302.214089
98	0.000010	7500	-0.293721	-3302.507811
99	0.000000	7500	-0.065134	-3302.572944
Log marginal likelihood:	-3302.572944
0	0.975187	7500	-83.870067	-83.870067
1	0.950747	7500	-82.601185	-166.471252
2	0.926679	7500	-81.380391	-247.851643
3	0.902980	7500	-80.093867	-327.945510
4	0.879648	7500	-78.863388	-406.808898
5	0.856682	7500	-77.635448	-484.444346
6	0.834079	7500	-76.424976	-560.869322
7	0.811838	7500	-75.303616	-636.172938
8	0.789957	7500	-73.977723	-710.150661
9	0.768433	7500	-72.862948	-783.013610
10	0.747266	7500	-71.653409	-854.667019
11	0.726452	7500	-70.461681	-925.128700
12	0.705989	7500	-69.314020	-994.442720
13	0.685877	7500	-68.073554	-1062.516274
14	0.666112	7500	-66.946516	-1129.462790
15	0.646693	7500	-65.763117	-1195.225907
16	0.627618	7500	-64.615137	-1259.841044
17	0.608884	7500	-63.486153	-1323.327197
18	0.590490	7500	-62.301997	-1385.629194
19	0.572433	7500	-61.193386	-1446.822579
20	0.554712	7500	-60.025906	-1506.848485
21	0.537324	7500	-58.921126	-1565.769611
22	0.520268	7500	-57.821952	-1623.591563
23	0.503540	7500	-56.701410	-1680.292973
24	0.487139	7500	-55.585386	-1735.878358
25	0.471063	7500	-54.490318	-1790.368677
26	0.455310	7500	-53.404096	-1843.772772
27	0.439877	7500	-52.331061	-1896.103833
28	0.424762	7500	-51.249183	-1947.353016
29	0.409963	7500	-50.178330	-1997.531346
30	0.395478	7500	-49.113434	-2046.644780
31	0.381305	7500	-48.058552	-2094.703332
32	0.367440	7500	-47.010209	-2141.713541
33	0.353883	7500	-45.974502	-2187.688042
34	0.340630	7500	-44.947323	-2232.635366
35	0.327680	7500	-43.918927	-2276.554293
36	0.315030	7500	-42.902906	-2319.457199
37	0.302677	7500	-41.895242	-2361.352441
38	0.290619	7500	-40.898629	-2402.251070
39	0.278855	7500	-39.907777	-2442.158847
40	0.267381	7500	-38.921493	-2481.080339
41	0.256195	7500	-37.947029	-2519.027368
42	0.245294	7500	-36.977986	-2556.005355
43	0.234677	7500	-36.020795	-2592.026150
44	0.224340	7500	-35.071187	-2627.097337
45	0.214281	7500	-34.130984	-2661.228320
46	0.204498	7500	-33.193371	-2694.421691
47	0.194988	7500	-32.272577	-2726.694269
48	0.185749	7500	-31.356145	-2758.050413
49	0.176777	7500	-30.453061	-2788.503474
50	0.168070	7500	-29.556529	-2818.060003
51	0.159626	7500	-28.669268	-2846.729272
52	0.151441	7500	-27.783380	-2874.512652
53	0.143514	7500	-26.914840	-2901.427492
54	0.135841	7500	-26.052464	-2927.479956
55	0.128420	7500	-25.201933	-2952.681890
56	0.121247	7500	-24.383767	-2977.065657
57	0.114320	7500	-23.528930	-3000.594587
58	0.107637	7500	-22.703471	-3023.298058
59	0.101193	7500	-21.899754	-3045.197812
60	0.094986	7500	-21.179032	-3066.376844
61	0.089014	7500	-20.302901	-3086.679745
62	0.083273	7500	-19.516144	-3106.195889
63	0.077760	7500	-18.776655	-3124.972544
64	0.072472	7500	-18.048456	-3143.021000
65	0.067406	7500	-17.322139	-3160.343139
66	0.062558	7500	-16.557716	-3176.900855
67	0.057926	7500	-15.960570	-3192.861425
68	0.053506	7500	-15.262365	-3208.123790
69	0.049295	7500	-14.624319	-3222.748110
70	0.045289	7500	-13.973360	-3236.721469
71	0.041485	7500	-13.337394	-3250.058864
72	0.037880	7500	-12.666015	-3262.724878
73	0.034469	7500	-12.002112	-3274.726990
74	0.031250	7500	-11.374002	-3286.100992
75	0.028218	7500	-10.728973	-3296.829965
76	0.025370	7500	-10.086033	-3306.915998
77	0.022702	7500	-9.455227	-3316.371225
78	0.020209	7500	-8.841052	-3325.212277
79	0.017889	7500	-8.242026	-3333.454303
80	0.015736	7500	-7.654150	-3341.108452
81	0.013746	7500	-7.082080	-3348.190532
82	0.011916	7500	-6.526336	-3354.716868
83	0.010240	7500	-5.987441	-3360.704309
84	0.008714	7500	-5.456328	-3366.160637
85	0.007334	7500	-4.958590	-3371.119227
86	0.006093	7500	-4.468980	-3375.588207
87	0.004988	7500	-4.003491	-3379.591698
88	0.004013	7500	-3.556840	-3383.148538
89	0.003162	7500	-3.129629	-3386.278167
90	0.002430	7500	-2.732645	-3389.010812
91	0.001810	7500	-2.375236	-3391.386048
92	0.001296	7500	-2.037210	-3393.423258
93	0.000882	7500	-1.808396	-3395.231654
94	0.000559	7500	-1.587082	-3396.818735
95	0.000320	7500	-1.247876	-3398.066611
96	0.000156	7500	-0.917477	-3398.984089
97	0.000057	7500	-0.606737	-3399.590826
98	0.000010	7500	-0.285392	-3399.876218
99	0.000000	7500	-0.062694	-3399.938912
Log marginal likelihood:	-3399.938912
0	0.975187	7500	-82.379281	-82.379281
1	0.950747	7500	-81.141306	-163.520587
2	0.926679	7500	-79.909895	-243.430482
3	0.902980	7500	-78.684461	-322.114943
4	0.879648	7500	-77.466011	-399.580954
5	0.856682	7500	-76.253132	-475.834086
6	0.834079	7500	-75.045787	-550.879873
7	0.811838	7500	-73.847159	-624.727032
8	0.789957	7500	-72.651860	-697.378892
9	0.768433	7500	-71.465599	-768.844491
10	0.747266	7500	-70.284375	-839.128866
11	0.726452	7500	-69.111343	-908.240209
12	0.705989	7500	-67.944534	-976.184743
13	0.685877	7500	-66.782290	-1042.967033
14	0.666112	7500	-65.629225	-1108.596258
15	0.646693	7500	-64.481198	-1173.077456
16	0.627618	7500	-63.341819	-1236.419275
17	0.608884	7500	-62.209372	-1298.628647
18	0.590490	7500	-61.081938	-1359.710586
19	0.572433	7500	-59.958724	-1419.669310
20	0.554712	7500	-58.850163	-1478.519473
21	0.537324	7500	-57.741610	-1536.261083
22	0.520268	7500	-56.644333	-1592.905416
23	0.503540	7500	-55.551935	-1648.457351
24	0.487139	7500	-54.467013	-1702.924364
25	0.471063	7500	-53.392123	-1756.316487
26	0.455310	7500	-52.319599	-1808.636086
27	0.439877	7500	-51.257850	-1859.893936
28	0.424762	7500	-50.202038	-1910.095974
29	0.409963	7500	-49.153286	-1959.249260
30	0.395478	7500	-48.113242	-2007.362502
31	0.381305	7500	-47.079552	-2054.442054
32	0.367440	7500	-46.054062	-2100.496116
33	0.353883	7500	-45.036934	-2145.533050
34	0.340630	7500	-44.022998	-2189.556048
35	0.327680	7500	-43.021736	-2232.577784
36	0.315030	7500	-42.025326	-2274.603109
37	0.302677	7500	-41.039236	-2315.642345
38	0.290619	7500	-40.061399	-2355.703744
39	0.278855	7500	-39.087893	-2394.791637
40	0.267381	7500	-38.127973	-2432.919610
41	0.256195	7500	-37.170576	-2470.090186
42	0.245294	7500	-36.224808	-2506.314994
43	0.234677	7500	-35.283937	-2541.598931
44	0.224340	7500	-34.352124	-2575.951055
45	0.214281	7500	-33.428468	-2609.379523
46	0.204498	7500	-32.515938	-2641.895461
47	0.194988	7500	-31.611878	-2673.507339
48	0.185749	7500	-30.714100	-2704.221440
49	0.176777	7500	-29.826919	-2734.048359
50	0.168070	7500	-28.952108	-2763.000467
51	0.159626	7500	-28.078443	-2791.078910
52	0.151441	7500	-27.217212	-2818.296123
53	0.143514	7500	-26.362064	-2844.658186
54	0.135841	7500	-25.521526	-2870.179712
55	0.128420	7500	-24.687320	-2894.867033
56	0.121247	7500	-23.862949	-2918.729982
57	0.114320	7500	-23.054368	-2941.784349
58	0.107637	7500	-22.260998	-2964.045348
59	0.101193	7500	-21.464783	-2985.510131
60	0.094986	7500	-20.729553	-3006.239684
61	0.089014	7500	-20.069806	-3026.309490
62	0.083273	7500	-19.253953	-3045.563443
63	0.077760	7500	-18.577583	-3064.141026
64	0.072472	7500	-17.816173	-3081.957199
65	0.067406	7500	-17.169988	-3099.127187
66	0.062558	7500	-16.545676	-3115.672863
67	0.057926	7500	-15.782589	-3131.455452
68	0.053506	7500	-15.130454	-3146.585905
69	0.049295	7500	-14.438338	-3161.024243
70	0.045289	7500	-13.726632	-3174.750876
71	0.041485	7500	-13.035947	-3187.786822
72	0.037880	7500	-12.380507	-3200.167330
73	0.034469	7500	-11.714478	-3211.881807
74	0.031250	7500	-11.062662	-3222.944470
75	0.028218	7500	-10.423756	-3233.368226
76	0.025370	7500	-9.799879	-3243.168106
77	0.022702	7500	-9.188837	-3252.356943
78	0.020209	7500	-8.586420	-3260.943363
79	0.017889	7500	-8.001392	-3268.944755
80	0.015736	7500	-7.429408	-3276.374163
81	0.013746	7500	-6.875151	-3283.249314
82	0.011916	7500	-6.334133	-3289.583447
83	0.010240	7500	-5.808851	-3295.392298
84	0.008714	7500	-5.306848	-3300.699146
85	0.007334	7500	-4.812232	-3305.511378
86	0.006093	7500	-4.338833	-3309.850211
87	0.004988	7500	-3.888049	-3313.738260
88	0.004013	7500	-3.452471	-3317.190730
89	0.003162	7500	-3.035246	-3320.225976
90	0.002430	7500	-2.656435	-3322.882411
91	0.001810	7500	-2.311647	-3325.194058
92	0.001296	7500	-2.021525	-3327.215583
93	0.000882	7500	-1.781928	-3328.997512
94	0.000559	7500	-1.554328	-3330.551839
95	0.000320	7500	-1.266134	-3331.817973
96	0.000156	7500	-0.978758	-3332.796731
97	0.000057	7500	-0.600195	-3333.396926
98	0.000010	7500	-0.294706	-3333.691632
99	0.000000	7500	-0.062880	-3333.754512
Log marginal likelihood:	-3333.754512
0	0.975187	7500	-83.648992	-83.648992
1	0.950747	7500	-82.384922	-166.033914
2	0.926679	7500	-81.140293	-247.174207
3	0.902980	7500	-79.910795	-327.085002
4	0.879648	7500	-78.700741	-405.785743
5	0.856682	7500	-77.482923	-483.268665
6	0.834079	7500	-76.277727	-559.546393
7	0.811838	7500	-75.098675	-634.645068
8	0.789957	7500	-73.860474	-708.505542
9	0.768433	7500	-72.660943	-781.166486
10	0.747266	7500	-71.490865	-852.657351
11	0.726452	7500	-70.296681	-922.954032
12	0.705989	7500	-69.111599	-992.065631
13	0.685877	7500	-67.924785	-1059.990417
14	0.666112	7500	-66.756621	-1126.747038
15	0.646693	7500	-65.590406	-1192.337444
16	0.627618	7500	-64.441947	-1256.779391
17	0.608884	7500	-63.290023	-1320.069413
18	0.590490	7500	-62.138245	-1382.207659
19	0.572433	7500	-61.015216	-1443.222875
20	0.554712	7500	-59.880593	-1503.103468
21	0.537324	7500	-58.775014	-1561.878481
22	0.520268	7500	-57.657711	-1619.536192
23	0.503540	7500	-56.538323	-1676.074515
24	0.487139	7500	-55.422799	-1731.497314
25	0.471063	7500	-54.342191	-1785.839505
26	0.455310	7500	-53.234775	-1839.074280
27	0.439877	7500	-52.165879	-1891.240159
28	0.424762	7500	-51.114377	-1942.354535
29	0.409963	7500	-50.032025	-1992.386560
30	0.395478	7500	-49.087779	-2041.474339
31	0.381305	7500	-47.954769	-2089.429109
32	0.367440	7500	-46.916309	-2136.345418
33	0.353883	7500	-45.880805	-2182.226223
34	0.340630	7500	-44.947297	-2227.173520
35	0.327680	7500	-43.911446	-2271.084967
36	0.315030	7500	-42.885050	-2313.970017
37	0.302677	7500	-41.889162	-2355.859179
38	0.290619	7500	-40.987784	-2396.846963
39	0.278855	7500	-39.953972	-2436.800935
40	0.267381	7500	-38.985843	-2475.786778
41	0.256195	7500	-38.035956	-2513.822734
42	0.245294	7500	-37.023190	-2550.845924
43	0.234677	7500	-36.112160	-2586.958085
44	0.224340	7500	-35.180267	-2622.138352
45	0.214281	7500	-34.199057	-2656.337409
46	0.204498	7500	-33.301092	-2689.638501
47	0.194988	7500	-32.359927	-2721.998428
48	0.185749	7500	-31.430685	-2753.429113
49	0.176777	7500	-30.543194	-2783.972307
50	0.168070	7500	-29.639167	-2813.611474
51	0.159626	7500	-28.746800	-2842.358273
52	0.151441	7500	-27.867820	-2870.226093
53	0.143514	7500	-26.999972	-2897.226065
54	0.135841	7500	-26.137746	-2923.363811
55	0.128420	7500	-25.323773	-2948.687584
56	0.121247	7500	-24.434695	-2973.122279
57	0.114320	7500	-23.608855	-2996.731134
58	0.107637	7500	-22.776939	-3019.508073
59	0.101193	7500	-22.119876	-3041.627949
60	0.094986	7500	-21.215860	-3062.843809
61	0.089014	7500	-20.368616	-3083.212425
62	0.083273	7500	-19.632009	-3102.844434
63	0.077760	7500	-18.835259	-3121.679692
64	0.072472	7500	-18.052448	-3139.732140
65	0.067406	7500	-17.515277	-3157.247417
66	0.062558	7500	-16.699913	-3173.947330
67	0.057926	7500	-16.069886	-3190.017216
68	0.053506	7500	-15.392364	-3205.409580
69	0.049295	7500	-14.794432	-3220.204012
70	0.045289	7500	-14.103959	-3234.307971
71	0.041485	7500	-13.406332	-3247.714303
72	0.037880	7500	-12.706964	-3260.421267
73	0.034469	7500	-12.039671	-3272.460938
74	0.031250	7500	-11.360527	-3283.821465
75	0.028218	7500	-10.710827	-3294.532292
76	0.025370	7500	-10.074884	-3304.607176
77	0.022702	7500	-9.445202	-3314.052379
78	0.020209	7500	-8.829744	-3322.882123
79	0.017889	7500	-8.232959	-3331.115081
80	0.015736	7500	-7.639860	-3338.754942
81	0.013746	7500	-7.067488	-3345.822429
82	0.011916	7500	-6.511981	-3352.334410
83	0.010240	7500	-5.974470	-3358.308880
84	0.008714	7500	-5.453527	-3363.762407
85	0.007334	7500	-4.966134	-3368.728541
86	0.006093	7500	-4.456204	-3373.184745
87	0.004988	7500	-3.995828	-3377.180573
88	0.004013	7500	-3.551225	-3380.731798
89	0.003162	7500	-3.127185	-3383.858983
90	0.002430	7500	-2.731568	-3386.590551
91	0.001810	7500	-2.367607	-3388.958158
92	0.001296	7500	-2.038480	-3390.996638
93	0.000882	7500	-1.798303	-3392.794942
94	0.000559	7500	-1.531735	-3394.326677
95	0.000320	7500	-1.312457	-3395.639134
96	0.000156	7500	-0.933967	-3396.573101
97	0.000057	7500	-0.607553	-3397.180654
98	0.000010	7500	-0.285342	-3397.465997
99	0.000000	7500	-0.060977	-3397.526973
Log marginal likelihood:	-3397.526973
0	0.975187	7500	-82.591259	-82.591259
1	0.950747	7500	-81.386167	-163.977426
2	0.926679	7500	-80.151146	-244.128571
3	0.902980	7500	-78.891674	-323.020245
4	0.879648	7500	-77.662087	-400.682333
5	0.856682	7500	-76.469136	-477.151469
6	0.834079	7500	-75.224131	-552.375600
7	0.811838	7500	-74.060604	-626.436204
8	0.789957	7500	-72.860337	-699.296541
9	0.768433	7500	-71.686584	-770.983125
10	0.747266	7500	-70.489086	-841.472210
11	0.726452	7500	-69.331398	-910.803608
12	0.705989	7500	-68.154715	-978.958324
13	0.685877	7500	-66.976618	-1045.934942
14	0.666112	7500	-65.831770	-1111.766712
15	0.646693	7500	-64.676566	-1176.443278
16	0.627618	7500	-63.531398	-1239.974676
17	0.608884	7500	-62.401699	-1302.376374
18	0.590490	7500	-61.270722	-1363.647097
19	0.572433	7500	-60.150187	-1423.797283
20	0.554712	7500	-59.029276	-1482.826560
21	0.537324	7500	-57.922948	-1540.749508
22	0.520268	7500	-56.825677	-1597.575185
23	0.503540	7500	-55.730469	-1653.305654
24	0.487139	7500	-54.637957	-1707.943612
25	0.471063	7500	-53.560904	-1761.504516
26	0.455310	7500	-52.487982	-1813.992498
27	0.439877	7500	-51.420916	-1865.413414
28	0.424762	7500	-50.364194	-1915.777608
29	0.409963	7500	-49.310906	-1965.088514
30	0.395478	7500	-48.269423	-2013.357937
31	0.381305	7500	-47.230177	-2060.588114
32	0.367440	7500	-46.196853	-2106.784967
33	0.353883	7500	-45.178666	-2151.963634
34	0.340630	7500	-44.165336	-2196.128969
35	0.327680	7500	-43.158230	-2239.287199
36	0.315030	7500	-42.161813	-2281.449012
37	0.302677	7500	-41.171723	-2322.620734
38	0.290619	7500	-40.187077	-2362.807812
39	0.278855	7500	-39.215496	-2402.023307
40	0.267381	7500	-38.246754	-2440.270061
41	0.256195	7500	-37.288754	-2477.558816
42	0.245294	7500	-36.338880	-2513.897696
43	0.234677	7500	-35.398098	-2549.295794
44	0.224340	7500	-34.463757	-2583.759551
45	0.214281	7500	-33.539331	-2617.298882
46	0.204498	7500	-32.622082	-2649.920964
47	0.194988	7500	-31.717949	-2681.638913
48	0.185749	7500	-30.812801	-2712.451714
49	0.176777	7500	-29.926030	-2742.377744
50	0.168070	7500	-29.041307	-2771.419051
51	0.159626	7500	-28.217506	-2799.636557
52	0.151441	7500	-27.325500	-2826.962057
53	0.143514	7500	-26.449411	-2853.411468
54	0.135841	7500	-25.608133	-2879.019601
55	0.128420	7500	-24.770183	-2903.789785
56	0.121247	7500	-23.958182	-2927.747966
57	0.114320	7500	-23.132805	-2950.880771
58	0.107637	7500	-22.337158	-2973.217929
59	0.101193	7500	-21.534294	-2994.752223
60	0.094986	7500	-20.754803	-3015.507026
61	0.089014	7500	-20.072597	-3035.579623
62	0.083273	7500	-19.419482	-3054.999105
63	0.077760	7500	-18.696035	-3073.695140
64	0.072472	7500	-17.994716	-3091.689856
65	0.067406	7500	-17.287679	-3108.977535
66	0.062558	7500	-16.524891	-3125.502427
67	0.057926	7500	-15.854970	-3141.357397
68	0.053506	7500	-15.091849	-3156.449246
69	0.049295	7500	-14.442523	-3170.891769
70	0.045289	7500	-13.721664	-3184.613433
71	0.041485	7500	-13.061254	-3197.674687
72	0.037880	7500	-12.383002	-3210.057689
73	0.034469	7500	-11.718760	-3221.776450
74	0.031250	7500	-11.061737	-3232.838187
75	0.028218	7500	-10.424794	-3243.262981
76	0.025370	7500	-9.804364	-3253.067345
77	0.022702	7500	-9.191087	-3262.258431
78	0.020209	7500	-8.597692	-3270.856123
79	0.017889	7500	-8.007310	-3278.863433
80	0.015736	7500	-7.434041	-3286.297474
81	0.013746	7500	-6.880524	-3293.177998
82	0.011916	7500	-6.335878	-3299.513876
83	0.010240	7500	-5.816864	-3305.330739
84	0.008714	7500	-5.308563	-3310.639303
85	0.007334	7500	-4.818954	-3315.458257
86	0.006093	7500	-4.345525	-3319.803782
87	0.004988	7500	-3.890899	-3323.694681
88	0.004013	7500	-3.455550	-3327.150231
89	0.003162	7500	-3.050205	-3330.200437
90	0.002430	7500	-2.654871	-3332.855308
91	0.001810	7500	-2.311028	-3335.166336
92	0.001296	7500	-2.006683	-3337.173019
93	0.000882	7500	-1.736455	-3338.909473
94	0.000559	7500	-1.598307	-3340.507781
95	0.000320	7500	-1.297152	-3341.804933
96	0.000156	7500	-0.981294	-3342.786226
97	0.000057	7500	-0.605240	-3343.391466
98	0.000010	7500	-0.296275	-3343.687741
99	0.000000	7500	-0.064732	-3343.752474
Log marginal likelihood:	-3343.752474
